com_id,common_name,scientific_name,genus,family,date_planted,age_description,latitude,longitude
1570630,Liquidamber or Sweet Gum,Liquidambar styraciflua,Liquidambar,Altingiaceae,11/06/2014,Mature,-37.79332905,144.968346
1570631,Liquidamber or Sweet Gum,Liquidambar styraciflua,Liquidambar,Altingiaceae,11/06/2014,Mature,-37.79322306,144.9683644
1570632,Liquidamber or Sweet Gum,Liquidambar styraciflua,Liquidambar,Altingiaceae,11/06/2014,Mature,-37.79312448,144.9683851
1570814,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,11/06/2014,Mature,-37.82248918,144.9489949
1570928,Jacaranda,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,11/06/2014,Mature,-37.79933553,144.9726639
1564830,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,8/06/2014,Mature,-37.79303089,144.9407315
1564831,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,8/06/2014,Mature,-37.79343978,144.9406654
1553506,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82271896,144.9394265
1553510,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82242486,144.9388497
1553513,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82257569,144.9387947
1553515,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82267013,144.938764
1553516,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82281749,144.9387605
1553527,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82249881,144.9380281
1553532,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82236032,144.9380781
1553533,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82227496,144.9381814
1553534,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82232857,144.9381612
1553536,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82231845,144.9380912
1553538,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,Ficus,Moraceae,1/06/2014,Mature,-37.82265649,144.9380463
1553544,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,Ficus,Moraceae,1/06/2014,Mature,-37.82288269,144.9379657
1553546,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,Ficus,Moraceae,1/06/2014,Mature,-37.82294361,144.9378556
1553552,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.822348,144.9373962
1553553,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82230627,144.9374139
1553557,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82212561,144.9374801
1553565,Kanooka,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,1/06/2014,Mature,-37.82234581,144.9366913
1553568,Kanooka,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,1/06/2014,Mature,-37.82216019,144.9367486
1553573,Kanooka,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,1/06/2014,Mature,-37.82195578,144.9367655
1553575,Kanooka,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,1/06/2014,Mature,-37.82205128,144.9367295
1553580,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82276798,144.9366088
1553581,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82278879,144.9367018
1553582,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82281293,144.9368143
1553591,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82308083,144.9381166
1553593,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82313254,144.9383387
1553595,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82319133,144.9385865
1553596,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82320284,144.9386932
1553598,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82325945,144.9389443
1553599,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82328457,144.939058
1553602,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82335672,144.9394195
1553604,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,1/06/2014,Mature,-37.82341066,144.9396654
1553611,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82256351,144.9399309
1553612,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82261158,144.940134
1553613,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82258945,144.9400333
1553616,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82251869,144.9397325
1553617,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82249652,144.9396347
1553625,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82228105,144.9386834
1553629,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82219711,144.9387131
1553633,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.8221043,144.9383159
1553635,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,1/06/2014,Mature,-37.82217766,144.9382244
1553639,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.8220387,144.9380147
1553641,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82199288,144.9378236
1553650,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82198193,144.9373877
1553654,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82173729,144.9367104
1553655,Tuckeroo,Cupaniopsis anacardioides,Cupaniopsis,Sapindaceae,1/06/2014,Mature,-37.82171723,144.9366145
1570683,Norfolk Island Pine,Araucaria heterophylla,Araucaria,Araucariaceae,12/05/2014,Mature,-37.81427238,144.9448063
1570820,Peppercorn Tree,Schinus molle,Schinus,Anacardiaceae,12/05/2014,Mature,-37.79528071,144.9308394
1570828,London Plane,Platanus x acerifolia,Platanus,Platanaceae,12/05/2014,Mature,-37.79732605,144.9295002
1570810,Norfolk Island Pine,Araucaria heterophylla,Araucaria,Araucariaceae,11/05/2014,Mature,-37.81308499,144.9432536
1570924,Queensland Lacebark,Brachychiton discolor,Brachychiton,Malvaceae,11/05/2014,Mature,-37.79041293,144.9600629
1570926,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,11/05/2014,Mature,-37.78915805,144.9618878
1564827,Port Jackson or Rusty Fig,Ficus rubiginosa,Ficus,Moraceae,8/05/2014,Mature,-37.812013,144.9631891
1565146,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,8/05/2014,Mature,-37.80124149,144.9430398
1561485,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81155515,144.9840971
1561488,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81158664,144.9843732
1561490,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81162018,144.9846748
1561491,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81161136,144.9845962
1561496,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81169094,144.9853198
1561497,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81169903,144.9854179
1561498,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81170001,144.9854815
1561499,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81170786,144.9855481
1561503,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81192104,144.9853477
1561505,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81189283,144.985102
1561507,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.81187726,144.9849549
1561516,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,6/05/2014,Mature,-37.8117286,144.9835922
1556520,Rough-barked apple,Angophora floribunda,Angophora,Myrtaceae,2/05/2014,Mature,-37.79754616,144.9258904
1570653,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,12/04/2014,Mature,-37.81454662,144.9797489
1570656,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81501064,144.9799751
1570663,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81524032,144.9799231
1570664,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81528764,144.9798351
1570668,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81538681,144.9797392
1570670,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81538036,144.979484
1570672,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81516238,144.9798076
1570680,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,12/04/2014,Mature,-37.81482731,144.9797662
1570681,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,12/04/2014,Mature,-37.81478491,144.979789
1570682,Moreton Bay Fig,Ficus macrophylla,Ficus,Moraceae,12/04/2014,Mature,-37.8147415,144.9793859
1564673,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,7/04/2014,Mature,-37.81974116,144.9695475
1561181,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,6/04/2014,Mature,-37.82232476,144.9747944
1561183,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.82226861,144.9746629
1561186,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.82219362,144.9743415
1561194,Golden Locust,Robinia pseudoacacia 'Frisia',Robinia,Fabaceae,6/04/2014,Mature,-37.8269121,144.9745761
1561197,Mutton-Wood,Myrsine howittiana,Myrsine,Primulaceae,6/04/2014,Mature,-37.82679847,144.9748265
1561203,Willow Bottlebrush,Callistemon salignus,Callistemon,Myrtaceae,6/04/2014,Mature,-37.82662462,144.9751407
1561207,Crepe Myrtle,Lagerstroemia indica,Lagerstroemia,Lythraceae,6/04/2014,Mature,-37.82627582,144.9753061
1561209,Pyramid Tree,Lagunaria patersonia,Lagunaria,Malvaceae,6/04/2014,Mature,-37.82633942,144.975422
1561210,Cherry Laurel,Prunus laurocerasus,Prunus,Rosaceae,6/04/2014,Mature,-37.82627383,144.9753838
1561212,Golden Honeylocust,Gleditsia triacanthos 'Sunburst',Gleditsia,Fabaceae,6/04/2014,Mature,-37.82614926,144.9756528
1561214,Mutton-Wood,Myrsine howittiana,Myrsine,Primulaceae,6/04/2014,Mature,-37.82627774,144.9754908
1561217,Coast Redwood,Sequoia sempervirens,Sequoia,Cupressaceae,6/04/2014,Mature,-37.8265026,144.9752286
1561222,Monterey Cypress,Hesperocyparis macrocarpa,Hesperocyparis,Cupressaceae,6/04/2014,Mature,-37.82579834,144.976213
1561223,Tarata,Pittosporum eugenioides,Pittosporum,Pittosporaceae,6/04/2014,Mature,-37.82570762,144.9763454
1561225,Lilly Pilly,Syzygium smithii,Syzygium,Myrtaceae,6/04/2014,Mature,-37.82552049,144.9767566
1561226,Lilly Pilly,Syzygium smithii,Syzygium,Myrtaceae,6/04/2014,Mature,-37.82552583,144.9768067
1561232,Austrian Pine,Pinus nigra,Pinus,Pinaceae,6/04/2014,Mature,-37.82421705,144.9762159
1561235,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82255672,144.9748446
1561239,Chinese Windmill Palm,Trachycarpus fortunei,Trachycarpus,Arecaceae,6/04/2014,Mature,-37.82001641,144.9688807
1561240,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82767617,144.982754
1561241,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82796123,144.9842588
1561242,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82800998,144.984391
1561243,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82742002,144.9728034
1561253,Pencil pine,Cupressus sempervirens 'Stricta',Cupressus,Cupressaceae,6/04/2014,Mature,-37.83266779,144.9779888
1561256,Hoop Pine,Araucaria cunninghamii,Araucaria,Araucariaceae,6/04/2014,Mature,-37.8315044,144.9773673
1561269,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,6/04/2014,Mature,-37.82311201,144.975714
1561270,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,6/04/2014,Mature,-37.82312331,144.9756861
1561273,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.8228997,144.9755239
1561276,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.82279488,144.975398
1561283,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.822608,144.9752168
1561288,Rose sheoak,Allocasuarina torulosa,Allocasuarina,Casuarinaceae,6/04/2014,Mature,-37.82250848,144.9750989
1561296,Canary Island Date Palm,Phoenix canariensis,Phoenix,Arecaceae,6/04/2014,Mature,-37.82576753,144.9770159
1561300,Lilly Pilly,Syzygium smithii,Syzygium,Myrtaceae,6/04/2014,Mature,-37.82560257,144.9769838
1561301,English Ash,Fraxinus excelsior,Fraxinus,Oleaceae,6/04/2014,Mature,-37.82555169,144.9770027
1561302,Brush Cherry,Syzygium paniculatum,Syzygium,Myrtaceae,6/04/2014,Mature,-37.82551889,144.9769981
1561303,Sweet Pittosporum,Pittosporum undulatum,Pittosporum,Pittosporaceae,6/04/2014,Mature,-37.82554916,144.9771799
1561305,Sweet Pittosporum,Pittosporum undulatum,Pittosporum,Pittosporaceae,6/04/2014,Mature,-37.82546387,144.9771616
1561306,Sweet Pittosporum,Pittosporum undulatum,Pittosporum,Pittosporaceae,6/04/2014,Mature,-37.82542461,144.9771365
1561316,Firewheel Tree,Stenocarpus sinuatus,Stenocarpus,Proteaceae,6/04/2014,Mature,-37.83195058,144.9757997
1561322,Mutton-Wood,Myrsine howittiana,Myrsine,Primulaceae,6/04/2014,Mature,-37.82629854,144.975407
1561330,Southern Magnolia,Magnolia grandiflora,Magnolia,Magnoliaceae,6/04/2014,Mature,-37.82509496,144.9758074
1561332,Southern Magnolia,Magnolia grandiflora,Magnolia,Magnoliaceae,6/04/2014,Mature,-37.82520514,144.9762651
1561335,Alexander palm,Archontophoenix alexandrae,Archontophoenix,Arecaceae,6/04/2014,Mature,-37.82183542,144.9717633
1561336,Alexander palm,Archontophoenix alexandrae,Archontophoenix,Arecaceae,6/04/2014,Mature,-37.82183639,144.9718198
1561342,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77564067,144.9399598
1561347,Willow Gum,Eucalyptus scoparia,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77608004,144.9397885
1561356,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77761686,144.9419775
1561357,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77762318,144.9420397
1561360,Queen Palm,Syagrus romanzoffiana,Syagrus,Arecaceae,6/04/2014,Mature,-37.82176385,144.9715801
1561368,Sweet Pittosporum,Pittosporum undulatum,Pittosporum,Pittosporaceae,6/04/2014,Mature,-37.82321754,144.9711755
1561370,Lemon Scented Gum,Corymbia citriodora,Corymbia,Myrtaceae,6/04/2014,Mature,-37.82790805,144.9837712
1561422,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77551929,144.939269
1561433,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77557438,144.9397035
1561434,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77559219,144.9397896
1561435,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77559978,144.9398581
1561463,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77561526,144.9400016
1561465,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.7776305,144.9420662
1561467,Willow Gum,Eucalyptus scoparia,Eucalyptus,Myrtaceae,6/04/2014,Mature,-37.77764385,144.9421823
1558051,Monkey Puzzle Tree,Araucaria araucana,Araucaria,Araucariaceae,4/04/2014,Mature,-37.82368897,144.9756017
1570989,English Elm,Ulmus procera,Ulmus,Ulmaceae,12/03/2014,Mature,-37.8220295,144.9769541
1570579,Pin Oak,Quercus palustris,Quercus,Fagaceae,10/03/2014,Mature,-37.82155715,144.9457602
1570586,Turkey Oak,Quercus cerris,Quercus,Fagaceae,10/03/2014,Mature,-37.83126577,144.9726803
1570590,Atlas Cedar,Cedrus atlantica,Cedrus,Pinaceae,10/03/2014,Mature,-37.83056506,144.9719318
1564654,Cyprus Plane,Platanus orientalis var. insularis 'Digitata',Platanus,Platanaceae,7/03/2014,Mature,-37.81778792,144.9545004
1565132,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,7/03/2014,Mature,-37.84566286,144.9840275
1561374,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77651123,144.9421122
1561375,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77768316,144.9419047
1561380,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77804345,144.9418419
1561381,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77810767,144.9418251
1561382,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77818023,144.9418163
1561388,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77876778,144.94171
1561392,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77911292,144.9416401
1561397,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77705974,144.9385708
1561404,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77780518,144.93865
1561407,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77797937,144.9388212
1561409,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77807965,144.9389551
1561410,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77813022,144.9390232
1561412,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,6/03/2014,Mature,-37.77829532,144.9392575
1561416,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,6/03/2014,Mature,-37.77874204,144.9400518
1570576,London Plane,Platanus x acerifolia,Platanus,Platanaceae,10/02/2014,Mature,-37.8146125,144.9576105
1570761,Freeman Maple,Acer x freemanii 'Jeffersred',Acer,Sapindaceae,10/02/2014,Mature,-37.80313698,144.9562634
1570766,Lombardy Poplar,Populus nigra italica,Populus,Salicaceae,10/02/2014,Mature,-37.80538325,144.956124
1570767,Freeman Maple,Acer x freemanii 'Jeffersred',Acer,Sapindaceae,10/02/2014,Mature,-37.80839856,144.955706
1564960,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79928749,144.9739611
1564961,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79927662,144.9738637
1564962,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79926364,144.9737326
1564964,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79923967,144.9735275
1564965,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79907551,144.9719785
1565107,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79903095,144.971594
1565108,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79902452,144.9715342
1565120,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,9/02/2014,Mature,-37.79920792,144.9711656
1565149,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,9/02/2014,Mature,-37.82364351,144.939752
1565152,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,9/02/2014,Mature,-37.79112779,144.920889
1565153,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,9/02/2014,Mature,-37.80927704,144.9688068
1565155,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,9/02/2014,Mature,-37.81373012,144.9402373
1565157,English Elm,Ulmus procera,Ulmus,Ulmaceae,9/02/2014,Mature,-37.7925753,144.9263079
1565158,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,9/02/2014,Mature,-37.77631759,144.9431824
1565166,Tasmanian Blue Gum,Eucalyptus globulus,Eucalyptus,Myrtaceae,9/02/2014,Mature,-37.80611905,144.9721782
1565167,Blueberry ash,Elaeocarpus reticulatus,Elaeocarpus,Elaeocarpaceae,9/02/2014,Mature,-37.80316466,144.9589345
1570566,Large-fruited Yellow or Blue Gum,Eucalyptus leucoxylon megalocarpa,Eucalyptus,Myrtaceae,10/01/2014,Mature,-37.77974001,144.9493264
1570567,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,10/01/2014,Mature,-37.77962336,144.949167
1565176,Large-fruited Yellow or Blue Gum,Eucalyptus leucoxylon megalocarpa,Eucalyptus,Myrtaceae,9/01/2014,Mature,-37.8260588,144.9041494
1564814,Queensland kauri pine,Agathis robusta,Agathis,Araucariaceae,8/01/2014,Mature,-37.81184657,144.9411025
1565129,Pin Oak,Quercus palustris,Quercus,Fagaceae,7/01/2014,Mature,-37.83575521,144.9858144
1559010,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,Ficus,Moraceae,5/01/2014,Mature,-37.81936145,144.9433828
1549177,Red maple,Acer rubrum,Acer,Sapindaceae,8/12/2013,Mature,-37.81313376,144.9856116
1553426,Japanese Chestnut Oak,Quercus acutissima,Quercus,Fagaceae,12/10/2013,Mature,-37.84327,144.98376
1553090,Urbanite Ash,Fraxinus pennsylvanica 'Urbanite',Fraxinus,Oleaceae,10/10/2013,Mature,-37.80895001,144.9767735
1549229,Chinaberry Tree,Melia azedarach,Melia,Meliaceae,9/10/2013,Mature,-37.80605673,144.9534208
1549230,Chinaberry Tree,Melia azedarach,Melia,Meliaceae,9/10/2013,Mature,-37.80584742,144.9534599
1533719,Scarlet Oak,Quercus coccinea,Quercus,Fagaceae,5/10/2013,Mature,-37.81304294,144.9861335
1533722,Scarlet Oak,Quercus coccinea,Quercus,Fagaceae,5/10/2013,Mature,-37.81311306,144.9867251
1533727,Scarlet Oak,Quercus coccinea,Quercus,Fagaceae,5/10/2013,Mature,-37.81317829,144.9873472
1533732,Scarlet Oak,Quercus coccinea,Quercus,Fagaceae,5/10/2013,Mature,-37.81325853,144.9880138
1552864,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79330836,144.934894
1552866,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79329251,144.9347147
1552868,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79327501,144.9345544
1553012,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79325375,144.934354
1553024,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79293052,144.9326726
1553025,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79297188,144.9330587
1553027,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79298878,144.9332178
1553028,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79299925,144.9333178
1553034,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79305546,144.9339327
1553035,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79310205,144.9342911
1553039,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79314417,144.9346564
1553040,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79316491,144.9348731
1553041,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79317285,144.9349631
1553044,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79305436,144.93247
1553047,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79297843,144.9317647
1553048,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79286281,144.9320055
1553049,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.7928518,144.9319371
1553050,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79283237,144.9318237
1553052,Red Ash,Fraxinus pennsylvanica,Fraxinus,Oleaceae,10/09/2013,Mature,-37.79294781,144.9314484
1553059,Callery Pear,Pyrus calleryana,Pyrus,Rosaceae,10/09/2013,Mature,-37.81334726,144.9549452
1553063,Golden Honeylocust,Gleditsia triacanthos 'Sunburst',Gleditsia,Fabaceae,10/09/2013,Mature,-37.79895618,144.9497084
1553064,Golden Honeylocust,Gleditsia triacanthos 'Sunburst',Gleditsia,Fabaceae,10/09/2013,Mature,-37.79897127,144.9498124
1553066,Golden Honeylocust,Gleditsia triacanthos 'Sunburst',Gleditsia,Fabaceae,10/09/2013,Mature,-37.79877971,144.950143
1553068,Port Jackson or Rusty Fig,Ficus rubiginosa,Ficus,Moraceae,10/09/2013,Mature,-37.79671959,144.9508
1553069,Port Jackson or Rusty Fig,Ficus rubiginosa,Ficus,Moraceae,10/09/2013,Mature,-37.79672299,144.9507365
1553075,HillŸ??s Weeping Fig,Ficus microcarpa var. hillii,Ficus,Moraceae,10/09/2013,Mature,-37.79811182,144.9746547
1553079,Red maple,Acer rubrum,Acer,Sapindaceae,10/09/2013,Mature,-37.81592545,144.9854095
1553126,Algerian Oak,Quercus canariensis,Quercus,Fagaceae,10/09/2013,Mature,-37.84039,144.97897
